price,direction,strong,extras,link,scrapping_date,scrapping_page,description,time_ago,price_reduction,inmobiliario
2.100 € /mes,Ático con terraza en Centro,Ático,"['3 habs.', '1 baño', '120 m²', '5ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza-ascensor-amueblado-television/176618690/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/5,"MAGNÍFICO Y EXCLUSIVO ATICO CON GRAN TERRAZA EN EL CENTRO HISTÓRICO DE MÁLAGA

Ático totalmente reformado y amueblado con gusto, con techos altos, conservando suelos hidráulicos, y carpintería de madera, con estancias amplías y luminosas y aire acondicionado en todas las estancias.

La vivienda se distribuye en amplio hall, gran salón comedor. con amplios y luminosos ventanales con cerramientos de doble cristal, que da acceso a Terraza, cocina integrada a comedor totalmente equipada y amueblada de diseño moderno.

2 amplios dormitorios dobles con armarios más 1 dormitorio individual, cuarto de baño con ducha y ventana.

Disponible por corta/media temporada, desde 1 de mayo de 2024 a 30 de junio 2024.
Disponible también a partir de 1 de septiembre 2024 a 30 de junio de 2025.

Puede contactar también por Mensaje de WhatsApp. Rosa Luque. 6 9 5 7 9 8 9 2 1.",Hace 411 días,,
1.100 € /mes,"Apartamento con ascensor en Calle Casas de Campos, Centro",Apartamento,"['1 hab.', '1 baño', '40 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-ascensor-amueblado/181718117/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/5,"¡En edificio completamente rehabilitado! Este apartamento se encuentra totalmente amueblado y decorado con gusto, por lo que está cuidado al más mínimo detalle. Cuenta con un dormitorio independiente y completo. El baño tiene placa de ducha. Además de ello, podrá disfrutar de una cocina americana equipada tanto con nevera como con vitrocerámica, microondas, lavadora... todo ello en un salón luminoso con balcones y suelos de tarima flotante. Lo mejor es que todas las habitaciones son exteriores (a excepción del baño) y la estancia cuenta con ventanas de climalit. Es un piso con orientación sur. Situado en una de las mejores zonas de Málaga (Alameda Principal), podrá disfrutar de diversos comercios y buenas comunicaciones vía bus o coche con otras zonas de Málaga o el extrarradio. ¡Venga a visitarlo ya!

Se pone en su conocimiento que es necesario acreditar SOLVENCIA mediante ingresos demostrables.",Hace 50 días,Ha bajado 100 €,Inmuebles Abcinmobiliaria
1.400 € /mes,"Piso con piscina en Avenida Santa Rosa de Lima, Cruz de Humilladero",Piso,"['4 habs.', '2 baños', '126 m²', '1ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza-zona-comunitaria-ascensor-piscina/182308577/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"""Sensacional piso junto al polideportivo de Carranque por 1.400€.
Consta de 126m2.

Amplio y luminosa vivienda con orientación sur.
Salón y cuatro dormitorios sin amueblar.
Cocina completamente equipada con electrodomésticos de alta gama. Dos baños uno con bañera y otro con ducha.

Cuenta con una terraza de 15 m2, donde podrás disfrutar del buen clima de nuestra ciudad.
Recinto cerrado con zonas verdes y piscina.

Inmejorable situación, a 150 metros del hospital Carlos Haya. A escasos minutos del supermercado Mercadona y el metro de Carranque.

Cuota comunidad de propietario incluido en el precio.

Y sin moverte de casa! Aprovecha nuestras visitas virtuales y podrás ver la vivienda en directo.
No te lo pienses mas y llámanos! 
No te quedes sin él! Te gustará!

Nuestras oficinas se encuentran en: 
Calle Haydn, 3-5 (Ofic. Bda de La Paz) // 

Más inmuebles en rentacasa. es

En cumplimiento del decreto de la junta de Andalucía 218/2005 del 11 de octubre se informa al cliente que los gastos notariales, registrales, Impuestos y otros gastos de compraventa no están incluidos en el precio. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. ”.",Hace 4 días,,Inmuebles Rentacasa Alquileres
1.650 € /mes,"Piso con terraza en Plaza Jardín de San Nicolás, Centro",Piso,"['4 habs.', '2 baños', '180 m²', '2ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza-ascensor/179687986/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"Se alquila fantástica propiedad de ciento ochenta metros cuadrados, con una larga terraza con vistas al mar,  en primera línea de playa. Totalmente Reformado.


APROVECHE ESTA BAJADA DE PRECIO TEMPORAL.

La propiedad ha rebajado el precio del alquiler a 1650€ con motivo de la colocación de andamios en la fachada por limpieza de fachada y balcones, una vez finalizado los trabajos de fachada el precio del alquiler sería de 1900€ mensuales, no tenemos información exacta de la terminación de la limpieza.

No dude en llamarnos y pedir toda la información que necesite.
Sus techos altos,  y su amplitud en todas sus estancias, hacen que pueda diseñar su nueva casa como quieran, tener un gran despacho en la casa, o simplemente darle el acomodamiento que necesite.

Sus cuatro dormitorios, un dormitorio suite con un gran vestidor, y baño completo. Un salón de treinta y cinco metros cuadrados, cocina equipada, y otro cuarto de baño completo. 
Los dormitorios tienen un grandísimo armario empotrado, como pueden ver son de grandes calidades.

Salón , y dormitorios disponen de salida a terraza con sus respectivas vistas.

Se alquila sin amueblar, cualquier opción de mobiliarios hay que hablarlo en su momento con la propiedad.

Sin duda una gran oportunidad para poder vivir enfrente de la playa, del paseo marítimo, y cerca de todos los servicios que pueda necesitar.

Imprescindible acreditar solvencia económica mediante ingresos demostrables y contrato de trabajo. Antes de realizar la visita.

La fianza será de 2 meses, más gastos.",Hace 53 días,,Inmuebles LAE HOMES
1.575 € /mes,"Piso con terraza en Calle Babel, Cruz de Humilladero",Piso,"['3 habs.', '2 baños', '125 m²', '6ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-terraza-ascensor/182212736/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"¿Quieres vivir a solo 5 minutos del centro?. Entonces esta es tu oportunidad y no deberías dejarla escapar, fantástico piso SIN AMUEBLAR.

Consta de entrada/salón/comedor tipo loft, amplio y luminoso, 3 dormitorios (uno doble y dos stándars) todos exteriores, 1 baño, individuales, cocina completa con lavavajillas, nevera, congelador, horno y microondas, terraza también exterior. Adicionalmente, el inmueble cuenta con 3 armarios dobles con amplia capacidad y posibilidades de aprovechamiento.
 
Uno de los grandes encantos de esta vivienda es su dimensión: 125m2 muy bien aprovechados. No podrás apartar la vista de su salón, una vez lo veas ""in situ"", te hará fantasear y planear una cena con amigos, pues tiene un tamaño perfecto para ser compartido. Desde aquí, te puedes adentrar en una de su magnifica terraza. 

Estarás en una zona en la cual tienes a solo un paso, centros comerciales, autobuses, metro, restaurantes y todo tipo de comercios.
 
 Se pone en su conocimiento que es necesario acreditar SOLVENCIA mediante ingresos demostrables.",Hace 11 días,,Inmuebles Abcinmobiliaria
1.600 € /mes,"Piso con ascensor en Calle Ayala, Carretera de Cádiz",Piso,"['2 habs.', '1 baño', '85 m²', '4ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor-amueblado/182209605/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"DE MAYO A AGOSTO. MÍNIMO 1 MES

Esta vivienda  se encuentra ubicada junto a la Estación María Zambrano (Vialia), a 10 minutos del Centro Comercial Larios y a 15 minutos a pie del Centro Histórico de Málaga. Es una propiedad ideal para quienes busquen estar cerca de paradas de metro y de autobús, al igual que de cercanías. Podrá llegar al Campus Universitario de Teatinos en tan solo 10 minutos de metro. La propiedad dispone de dos dormitorios, distribuidos en un espacio de casi 85 metros, en los que también encontrará una cocina, un baño y un amplio salón comedor. La propiedad es totalmente exterior, facilitando la entrada de luz natural en cualquier momento del año. ¿Quiere conocer más detalles? No se lo piense y llame ya. 


 Se  pone en su conocimiento que es necesario acreditar SOLVENCIA mediante ingresos demostrables.",Hace 12 días,,Inmuebles Abcinmobiliaria
1.500 € /mes,"Casa adosada en Calle Nepal, 2, Churriana",Casa adosada,"['3 habs.', '2 baños', '125 m²', 'Terraza', 'Aire acondicionado']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-terraza-zona-comunitaria-amueblado/182075041/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"Bonito chalet pareado de 2 plantas con terraza y solarium.
Tres dormitorios, dos baños y 1 aseo. Dormitorio principal con baño en suite. Amplio salón de 30 m2 con chimenea. Terraza.
Aseo en planta baja. Amplia despensa. Cocina amueblada completa con electrodomésticos. Lavadero. Garaje y Solarium.",Hace 20 días,,
2.100 € /mes,"Piso con terraza en Paseo de la Farola, Centro",Piso,"['4 habs.', '3 baños', '221 m²', '8ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-terraza-ascensor-piscina/181926855/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"Alquiler de larga temporada, imprescindible viabilidad económica, dos meses de fianza.

Este exclusivo alquiler de vivienda en el corazón de la Malagueta, frente al Muelle Uno, ofrece una oportunidad única para aquellos que buscan una residencia sin muebles con todas las comodidades. La propiedad cuenta con una ubicación privilegiada, brindando vistas espectaculares al puerto, la Alcazaba la Catedral y al mar lo que convierte este espacio en un verdadero paraíso para aquellos que aprecian la belleza arquitectónica y marítima de Málaga.

El diseño interior de la vivienda se destaca por su amplitud y distribución funcional. El espacioso salón es el núcleo central, proporcionando un ambiente acogedor y luminoso, ideal para el descanso y el entretenimiento. La cocina, equipada con lavadero, se presenta como un espacio funcional donde la practicidad es un plus.

Con un total de 3 dormitorios, además de una habitación de servicio, en total 4 la propiedad ofrece versatilidad para adaptarse a las necesidades de una familia o aquellos que desean disponer de espacio adicional para invitados o un despacho en casa. Los 3  baños completos garantizan comodidad y privacidad para todos los residentes.

Además, la inclusión de una plaza de garaje proporciona una solución conveniente para aquellos que poseen vehículos, asegurando un estacionamiento seguro y accesible en todo momento. La presencia de una piscina comunitaria añade un toque de lujo y esparcimiento, permitiendo a los residentes disfrutar de momentos de relajación y diversión sin salir de su hogar.

La exigencia de nómina como requisito es comprensible, ya que garantiza la estabilidad financiera de los inquilinos y respalda la integridad del proceso de alquiler. Este aspecto contribuye a mantener un entorno residencial tranquilo y seguro.

En resumen, este alquiler de vivienda sin muebles en la Malagueta representa una oportunidad única para aquellos que buscan un estilo de vida sofisticado con vistas panorámicas incomparables. Con su diseño cuidadoso, comodidades modernas y ubicación privilegiada, esta propiedad se presenta como una opción inigualable en el mercado inmobiliario de Málaga.

En cumplimiento del decreto de la Junta de Andalucía 218-2005 del 11 de octubre, se informa a los clientes que los gastos notariales, registrales y I. T. P. no están incluidos en el precio. Le recordamos que como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de viviendas en Andalucía.
Le recordamos que NO debe abonar ningún tipo de gasto por gestión ni asesoramiento inmobiliario.",Hace 33 días,,Inmuebles CENTURY 21 TURQUESA
1.200 € /mes,"Piso en Calle Asturias, 1, Este",Piso,"['2 habs.', '1 baño', '62 m²', '4ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/ascensor-amueblado-television/181543446/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"DISPONIBLE DESDE ABRIL

¡No pierdas la oportunidad de vivir en este increíble piso!

Ideal tanto para estudiantes como para alquiler temporal.
Con una superficie de 62mq, este piso ha sido completamente reformado y cuenta con 2 dormitorios y 1 baño con plato de ducha.
El salón destaca por su amplia cristalera hacia la avenida principal, permitiendo la entrada de mucha luz natural.
Además, el cristal cuenta con aislamiento acústico para mayor comodidad.
La cocina está equipada con lavavajillas, vitrocerámica y lavadora.
Este apartamento es muy luminoso y ofrece vistas al exterior.

La zona en la que se encuentra el piso cuenta con todo tipo de servicios, como comercios, supermercados, centros de salud, hospitales, colegios, zonas verdes y líneas de bus.

Además, ofrecemos la posibilidad de hacer citas en persona o por videollamada para que puedas conocer el piso sin compromiso.

Nuestro equipo de atención al cliente está disponible a través de número de teléfono y Whatsapp para resolver todas tus consultas.

¡No esperes más y contáctanos ahora mismo!",Hace 67 días,,Inmuebles Adri Inmobiliaria
1.500 € /mes,"Piso con ascensor en Calle Plaza de Toros Vieja, Centro",Piso,"['3 habs.', '1 baño', '95 m²', '6ª Planta', 'Ascensor']",https://www.fotocasa.es/es/alquiler/vivienda/malaga-capital/aire-acondicionado-parking-ascensor-amueblado/181621129/d?from=list,17-03-2024 | 11:39,https://www.fotocasa.es/es/alquiler/viviendas/malaga-capital/todas-las-zonas/l/6,"Adri Inmobiliaria alquila Amplia y soleada vivienda frente al barrio del Soho y el centro histórico.

A tan solo 5 minutos a pie del Corte Inglés, Centro Larios y Vialia.

El inmueble ha sido recién pintado y cuenta con colchones y electrodomésticos nuevos, listo para entrar a vivir.

Dispone de 3 dormitorios, 1 baño completo, salón comedor independiente y una amplia cocina equipada con electrodomésticos.

Además, cuenta con aire acondicionado, armarios empotrados, ventanas climalit y suelos de parquet.

Se ofrece la opción de una plaza de garaje por un coste adicional de 50€ al mes.

Se requieren ingresos demostrables y es necesario disponer de DNI, NIE o pasaporte en vigor.

Además, ofrecemos la posibilidad de hacer citas en persona o por videollamada para que puedas conocer el piso sin compromiso.

Nuestro equipo de atención al cliente está disponible a través de número de teléfono y Whatsapp + 3 4 6 9 5 9 8 4 1 9 2 para resolver todas tus consultas.

¡No esperes más y contáctanos ahora mismo!",Hace 59 días,,Inmuebles Adri Inmobiliaria
